# 2theta	intensity
2.883693883167329997e+00 4.091600781250000000e+04
2.894014399941533977e+00 4.065803125000000000e+04
2.904334916715738846e+00 4.040132031250000000e+04
2.914655433489942826e+00 4.013397656250000000e+04
2.924975950264146807e+00 3.981219531250000000e+04
2.935296467038351675e+00 3.949822656250000000e+04
2.945616983812555656e+00 3.923465234375000000e+04
2.955937500586759636e+00 3.902704687500000000e+04
2.966258017360964505e+00 3.875301562500000000e+04
2.976578534135168486e+00 3.848612890625000000e+04
2.986899050909372910e+00 3.827331640625000000e+04
2.997219567683577335e+00 3.804639453125000000e+04
3.007540084457781315e+00 3.779280078125000000e+04
3.017860601231985740e+00 3.748976171875000000e+04
3.028181118006190164e+00 3.719214062500000000e+04
3.038501634780394145e+00 3.693676171875000000e+04
3.048822151554598570e+00 3.676985156250000000e+04
3.059142668328802994e+00 3.656905859375000000e+04
3.069463185103006975e+00 3.635064453125000000e+04
3.079783701877211399e+00 3.615125390625000000e+04
3.090104218651415824e+00 3.596246484375000000e+04
3.100424735425619804e+00 3.573731250000000000e+04
3.110745252199824229e+00 3.551042187500000000e+04
3.121065768974028654e+00 3.533587890625000000e+04
3.131386285748232634e+00 3.509361718750000000e+04
3.141706802522437059e+00 3.494312109375000000e+04
3.152027319296641483e+00 3.480728515625000000e+04
3.162347836070845908e+00 3.467407421875000000e+04
3.172668352845050332e+00 3.447213671875000000e+04
3.182988869619254757e+00 3.421712109375000000e+04
3.193309386393458738e+00 3.399210546875000000e+04
3.203629903167663162e+00 3.382311718750000000e+04
3.213950419941867587e+00 3.368041796875000000e+04
3.224270936716071567e+00 3.352601562500000000e+04
3.234591453490275992e+00 3.336669531250000000e+04
3.244911970264480416e+00 3.319997265625000000e+04
3.255232487038684397e+00 3.306942578125000000e+04
3.265553003812888821e+00 3.290814062500000000e+04
3.275873520587093246e+00 3.271697265625000000e+04
3.286194037361297227e+00 3.258119921875000000e+04
3.296514554135501651e+00 3.241135937500000000e+04
3.306835070909706076e+00 3.230966992187500000e+04
3.317155587683910056e+00 3.219687109375000000e+04
3.327476104458114481e+00 3.200243359375000000e+04
3.337796621232318905e+00 3.187655273437500000e+04
3.348117138006522886e+00 3.175248437500000000e+04
3.358437654780727311e+00 3.159055859375000000e+04
3.368758171554931735e+00 3.146950000000000000e+04
3.379078688329135716e+00 3.135575390625000000e+04
3.389399205103340140e+00 3.122616210937500000e+04
3.399719721877544565e+00 3.112573632812500000e+04
3.410040238651748545e+00 3.104054882812500000e+04
3.420360755425952970e+00 3.092847265625000000e+04
3.430681272200157395e+00 3.086608203125000000e+04
3.441001788974361375e+00 3.082655078125000000e+04
3.451322305748565800e+00 3.072551367187500000e+04
3.461642822522770224e+00 3.060033789062500000e+04
3.471963339296974205e+00 3.046073632812500000e+04
3.482283856071178629e+00 3.036620507812500000e+04
3.492604372845383054e+00 3.029254492187500000e+04
3.502924889619587034e+00 3.018586328125000000e+04
3.513245406393791459e+00 3.010350195312500000e+04
3.523565923167995884e+00 3.004105078125000000e+04
3.533886439942199864e+00 2.994462109375000000e+04
3.544206956716404289e+00 2.986758789062500000e+04
3.554527473490608713e+00 2.978115039062500000e+04
3.564847990264813138e+00 2.969289648437500000e+04
3.575168507039017562e+00 2.963328710937500000e+04
3.585489023813221987e+00 2.953755468750000000e+04
3.595809540587425968e+00 2.942830468750000000e+04
3.606130057361630392e+00 2.936774414062500000e+04
3.616450574135834817e+00 2.925461523437500000e+04
3.626771090910038797e+00 2.913692578125000000e+04
3.637091607684243666e+00 2.911974023437500000e+04
3.647412124458447646e+00 2.904481445312500000e+04
3.657732641232651627e+00 2.892485742187500000e+04
3.668053158006856496e+00 2.882549023437500000e+04
3.678373674781060476e+00 2.875540039062500000e+04
3.688694191555264457e+00 2.866980468750000000e+04
3.699014708329469325e+00 2.860045898437500000e+04
3.709335225103673306e+00 2.848895898437500000e+04
3.719655741877877286e+00 2.840526562500000000e+04
3.729976258652082155e+00 2.834122656250000000e+04
3.740296775426286136e+00 2.826652929687500000e+04
3.750617292200490116e+00 2.823716992187500000e+04
3.760937808974694985e+00 2.816383593750000000e+04
3.771258325748898965e+00 2.812837890625000000e+04
3.781578842523102946e+00 2.806136718750000000e+04
3.791899359297307814e+00 2.792295507812500000e+04
3.802219876071511795e+00 2.785907812500000000e+04
3.812540392845715775e+00 2.782522851562500000e+04
3.822860909619920644e+00 2.777368750000000000e+04
3.833181426394124625e+00 2.774075781250000000e+04
3.843501943168328605e+00 2.766213867187500000e+04
3.853822459942533474e+00 2.760811914062500000e+04
3.864142976716737454e+00 2.761909960937500000e+04
3.874463493490941435e+00 2.763879687500000000e+04
3.884784010265146303e+00 2.762916992187500000e+04
3.895104527039350284e+00 2.760741992187500000e+04
3.905425043813554264e+00 2.759691406250000000e+04
3.915745560587759133e+00 2.754608984375000000e+04
3.926066077361963114e+00 2.745988476562500000e+04
3.936386594136167094e+00 2.740389843750000000e+04
3.946707110910371963e+00 2.734559960937500000e+04
3.957027627684575943e+00 2.728675195312500000e+04
3.967348144458780368e+00 2.723241015625000000e+04
3.977668661232984793e+00 2.717122265625000000e+04
3.987989178007189217e+00 2.709368750000000000e+04
3.998309694781393198e+00 2.705826171875000000e+04
4.008630211555598066e+00 2.703391015625000000e+04
4.018950728329802047e+00 2.705065625000000000e+04
4.029271245104006027e+00 2.703763867187500000e+04
4.039591761878210896e+00 2.699525000000000000e+04
4.049912278652414876e+00 2.695657421875000000e+04
4.060232795426618857e+00 2.693130078125000000e+04
4.070553312200823726e+00 2.694218750000000000e+04
4.080873828975027706e+00 2.686780468750000000e+04
4.091194345749231687e+00 2.685422070312500000e+04
4.101514862523436555e+00 2.687352734375000000e+04
4.111835379297640536e+00 2.685740625000000000e+04
4.122155896071844516e+00 2.686764648437500000e+04
4.132476412846049385e+00 2.684023828125000000e+04
4.142796929620253366e+00 2.677362500000000000e+04
4.153117446394457346e+00 2.671371484375000000e+04
4.163437963168662215e+00 2.666093554687500000e+04
4.173758479942866195e+00 2.662471484375000000e+04
4.184078996717070176e+00 2.661375195312500000e+04
4.194399513491275044e+00 2.660875390625000000e+04
4.204720030265479025e+00 2.663588281250000000e+04
4.215040547039683005e+00 2.670335156250000000e+04
4.225361063813887874e+00 2.676591015625000000e+04
4.235681580588091855e+00 2.683517968750000000e+04
4.246002097362295835e+00 2.690080468750000000e+04
4.256322614136500704e+00 2.696517578125000000e+04
4.266643130910704684e+00 2.699747656250000000e+04
4.276963647684908665e+00 2.700005273437500000e+04
4.287284164459113533e+00 2.695941796875000000e+04
4.297604681233317514e+00 2.692305859375000000e+04
4.307925198007521495e+00 2.690174414062500000e+04
4.318245714781726363e+00 2.682840039062500000e+04
4.328566231555930344e+00 2.674990625000000000e+04
4.338886748330134324e+00 2.668778906250000000e+04
4.349207265104339193e+00 2.671164453125000000e+04
4.359527781878543173e+00 2.677744531250000000e+04
4.369848298652747154e+00 2.683163867187500000e+04
4.380168815426952023e+00 2.682926367187500000e+04
4.390489332201156003e+00 2.682833203125000000e+04
4.400809848975359984e+00 2.686693164062500000e+04
4.411130365749564852e+00 2.694754882812500000e+04
4.421450882523768833e+00 2.698819531250000000e+04
4.431771399297972813e+00 2.701577148437500000e+04
4.442091916072177682e+00 2.703633593750000000e+04
4.452412432846381662e+00 2.707121875000000000e+04
4.462732949620585643e+00 2.706277929687500000e+04
4.473053466394790512e+00 2.706598828125000000e+04
4.483373983168994492e+00 2.712088867187500000e+04
4.493694499943198473e+00 2.715410546875000000e+04
4.504015016717403341e+00 2.717637695312500000e+04
4.514335533491607322e+00 2.722558007812500000e+04
4.524656050265811302e+00 2.727195312500000000e+04
4.534976567040016171e+00 2.730466796875000000e+04
4.545297083814220152e+00 2.734424609375000000e+04
4.555617600588425020e+00 2.737913085937500000e+04
4.565938117362629001e+00 2.739751757812500000e+04
4.576258634136832981e+00 2.742559960937500000e+04
4.586579150911037850e+00 2.747410546875000000e+04
4.596899667685241830e+00 2.754067382812500000e+04
4.607220184459446699e+00 2.757489453125000000e+04
4.617540701233650680e+00 2.761783593750000000e+04
4.627861218007855548e+00 2.766538867187500000e+04
4.638181734782059529e+00 2.771400195312500000e+04
4.648502251556263509e+00 2.783173242187500000e+04
4.658822768330468378e+00 2.789221093750000000e+04
4.669143285104673247e+00 2.792748828125000000e+04
4.679463801878876339e+00 2.796013476562500000e+04
4.689784318653081208e+00 2.801246484375000000e+04
4.700104835427286076e+00 2.809073242187500000e+04
4.710425352201489169e+00 2.813444921875000000e+04
4.720745868975694037e+00 2.820894531250000000e+04
4.731066385749898906e+00 2.828854101562500000e+04
4.741386902524101998e+00 2.835241406250000000e+04
4.751707419298306867e+00 2.838590625000000000e+04
4.762027936072511736e+00 2.841836914062500000e+04
4.772348452846714828e+00 2.846962695312500000e+04
4.782668969620919697e+00 2.855082031250000000e+04
4.792989486395124565e+00 2.862526953125000000e+04
4.803310003169327658e+00 2.868542187500000000e+04
4.813630519943532526e+00 2.869425976562500000e+04
4.823951036717737395e+00 2.870058593750000000e+04
4.834271553491940487e+00 2.874784765625000000e+04
4.844592070266145356e+00 2.879018359375000000e+04
4.854912587040350225e+00 2.888726757812500000e+04
4.865233103814553317e+00 2.900668554687500000e+04
4.875553620588758186e+00 2.908861328125000000e+04
4.885874137362963054e+00 2.910964648437500000e+04
4.896194654137166147e+00 2.911472460937500000e+04
4.906515170911371015e+00 2.914916210937500000e+04
4.916835687685575884e+00 2.922578710937500000e+04
4.927156204459778976e+00 2.929693359375000000e+04
4.937476721233983845e+00 2.936603125000000000e+04
4.947797238008188714e+00 2.944112304687500000e+04
4.958117754782391806e+00 2.949563085937500000e+04
4.968438271556596675e+00 2.954397265625000000e+04
4.978758788330801544e+00 2.963583007812500000e+04
4.989079305105004636e+00 2.968930468750000000e+04
4.999399821879209505e+00 2.972708203125000000e+04
5.009720338653414373e+00 2.977126171875000000e+04
5.020040855427617466e+00 2.979983398437500000e+04
5.030361372201822334e+00 2.987670117187500000e+04
5.040681888976027203e+00 2.995904882812500000e+04
5.051002405750230295e+00 3.001480273437500000e+04
5.061322922524435164e+00 3.008819531250000000e+04
5.071643439298640033e+00 3.014760351562500000e+04
5.081963956072843125e+00 3.018966406250000000e+04
5.092284472847047994e+00 3.024971289062500000e+04
5.102604989621252862e+00 3.031316601562500000e+04
5.112925506395455955e+00 3.036284960937500000e+04
5.123246023169660823e+00 3.039326171875000000e+04
5.133566539943865692e+00 3.046830859375000000e+04
5.143887056718068784e+00 3.056514843750000000e+04
5.154207573492273653e+00 3.063400781250000000e+04
5.164528090266478522e+00 3.067813867187500000e+04
5.174848607040681614e+00 3.070374023437500000e+04
5.185169123814886483e+00 3.082116210937500000e+04
5.195489640589091351e+00 3.093194726562500000e+04
5.205810157363294444e+00 3.095855859375000000e+04
5.216130674137499312e+00 3.104398828125000000e+04
5.226451190911704181e+00 3.111773632812500000e+04
5.236771707685907273e+00 3.117578320312500000e+04
5.247092224460112142e+00 3.126196875000000000e+04
5.257412741234317011e+00 3.132276562500000000e+04
5.267733258008520103e+00 3.140328125000000000e+04
5.278053774782724972e+00 3.153562695312500000e+04
5.288374291556929840e+00 3.164863867187500000e+04
5.298694808331132933e+00 3.170510937500000000e+04
5.309015325105337801e+00 3.175858203125000000e+04
5.319335841879542670e+00 3.180719140625000000e+04
5.329656358653745762e+00 3.186336132812500000e+04
5.339976875427950631e+00 3.193190625000000000e+04
5.350297392202155500e+00 3.201674609375000000e+04
5.360617908976359480e+00 3.210337500000000000e+04
5.370938425750563461e+00 3.216154882812500000e+04
5.381258942524768329e+00 3.226528906250000000e+04
5.391579459298972310e+00 3.238429296875000000e+04
5.401899976073176290e+00 3.245672656250000000e+04
5.412220492847381159e+00 3.254236718750000000e+04
5.422541009621585140e+00 3.261126562500000000e+04
5.432861526395790008e+00 3.267036718750000000e+04
5.443182043169993989e+00 3.273018945312500000e+04
5.453502559944197969e+00 3.280571093750000000e+04
5.463823076718402838e+00 3.293336328125000000e+04
5.474143593492607707e+00 3.303302734375000000e+04
5.484464110266810799e+00 3.308638671875000000e+04
5.494784627041015668e+00 3.317069531250000000e+04
5.505105143815220536e+00 3.328412500000000000e+04
5.515425660589423629e+00 3.333055468750000000e+04
5.525746177363628497e+00 3.337245703125000000e+04
5.536066694137833366e+00 3.348435156250000000e+04
5.546387210912036458e+00 3.361142968750000000e+04
5.556707727686241327e+00 3.371455468750000000e+04
5.567028244460446196e+00 3.379912500000000000e+04
5.577348761234649288e+00 3.388098437500000000e+04
5.587669278008854157e+00 3.396928906250000000e+04
5.597989794783059025e+00 3.404517578125000000e+04
5.608310311557262118e+00 3.410837500000000000e+04
5.618630828331466986e+00 3.415280468750000000e+04
5.628951345105671855e+00 3.425682812500000000e+04
5.639271861879874947e+00 3.439564062500000000e+04
5.649592378654079816e+00 3.447116796875000000e+04
5.659912895428284685e+00 3.454092968750000000e+04
5.670233412202487777e+00 3.464426953125000000e+04
5.680553928976692646e+00 3.475840234375000000e+04
5.690874445750897515e+00 3.481113281250000000e+04
5.701194962525100607e+00 3.489092578125000000e+04
5.711515479299305476e+00 3.499771484375000000e+04
5.721835996073510344e+00 3.513537890625000000e+04
5.732156512847713437e+00 3.521751953125000000e+04
5.742477029621918305e+00 3.528190625000000000e+04
5.752797546396123174e+00 3.539992968750000000e+04
5.763118063170326266e+00 3.550914453125000000e+04
5.773438579944531135e+00 3.553333203125000000e+04
5.783759096718736004e+00 3.558613671875000000e+04
5.794079613492939096e+00 3.571504687500000000e+04
5.804400130267143965e+00 3.584742578125000000e+04
5.814720647041348833e+00 3.602917578125000000e+04
5.825041163815551926e+00 3.616506640625000000e+04
5.835361680589756794e+00 3.630705078125000000e+04
5.845682197363961663e+00 3.644769921875000000e+04
5.856002714138164755e+00 3.657125390625000000e+04
5.866323230912369624e+00 3.667653125000000000e+04
5.876643747686574493e+00 3.676184765625000000e+04
5.886964264460777585e+00 3.687160156250000000e+04
5.897284781234982454e+00 3.702321875000000000e+04
5.907605298009187322e+00 3.720972656250000000e+04
5.917925814783390415e+00 3.742415625000000000e+04
5.928246331557595283e+00 3.762472265625000000e+04
5.938566848331800152e+00 3.786453515625000000e+04
5.948887365106004133e+00 3.819629296875000000e+04
5.959207881880208113e+00 3.856482421875000000e+04
5.969528398654412982e+00 3.917999609375000000e+04
5.979848915428616962e+00 4.022714453125000000e+04
5.990169432202820943e+00 4.266121093750000000e+04
6.000489948977025811e+00 5.119930468750000000e+04
6.010810465751229792e+00 7.998063281250000000e+04
