,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
0,0.6473882124,0.6522553590000001,0.6608998016000001,0.6643836625,0.6693889803,0.6651572128000001,0.6796374230000001,0.6589850178000001,0.6436646391,0.6238453794000001,0.5924099574,0.5667108390000001,0.5493231791000001,0.5277323434,0.5119065024,0.502905755,0.49803050590000003,0.4846608445,0.5034594463000001,0.5005800975,0.5053754530000001,0.49696454700000003,0.49718362260000004,0.4957329505,0.5137422071000001,0.5201556281,0.5328666582,0.5476347964,0.5589697497,0.5775438978,0.6469241177,0.6905944918,0.7397483386,0.7726451589000001,0.8013545805000001,0.8219542468000001,0.8112093156,0.8146799992,0.8064668189,0.7926081878,0.7846673984
1,0.0116381055,0.0096101439,0.0152968883,0.0096009589,0.0105911663,0.019104856400000002,0.0197943677,0.0278411257,0.0390487876,0.0543692548,0.0790313341,0.1090855817,0.1425329143,0.1816381117,0.2256206483,0.26276125,0.2976584808,0.3328897783,0.36107862890000003,0.3964039244,0.42206349120000003,0.44993586500000005,0.4810760314,0.49021074550000004,0.47039457300000004,0.4366810963,0.40309765670000003,0.3711903057,0.3302299685,0.2866178202,0.17721709530000002,0.1431454648,0.0958337625,0.052584068000000005,0.0231076953,0.0155054124,0.0,0.0,0.0,0.0220630122,0.0327218575
2,0.09868085830000001,0.0978981828,0.0883742517,0.10262277460000001,0.10823302180000001,0.111843204,0.11434565390000001,0.1491027742,0.1739570394,0.2001676167,0.22940290100000002,0.2510064882,0.2537939752,0.247310578,0.22669549020000002,0.20400902780000002,0.1864826243,0.1644518646,0.115045372,0.0776450445,0.0508007313,0.040163105000000004,0.0071971255,0.0,0.0078752145,0.0421735466,0.0640356851,0.0811748979,0.1090633356,0.135838282,0.1234119676,0.0878595395,0.0713342951,0.055083917100000004,0.0328936449,0.0,0.0,0.0,0.0246111377,0.027680982200000002,0.045370615
3,0.2422928238,0.2402363143,0.23542905830000002,0.22339260400000002,0.2117868315,0.2038947268,0.1862225555,0.1640710823,0.1433295339,0.1216177491,0.0991558075,0.0731970911,0.0543499314,0.043318967,0.0357773591,0.0303239671,0.017828389,0.0179975126,0.0204165528,0.0253709337,0.0217603245,0.012936483,0.014543220400000001,0.014056304,0.0079880054,0.000989729,0.0,0.0,0.0017369462000000001,0.0,0.052446819400000004,0.0784005039,0.0930836038,0.11968685600000001,0.1426440793,0.16254034080000002,0.18879068440000002,0.1853200008,0.1689220434,0.15764781790000001,0.1372401292
