5.000,274.000
5.020,260.000
5.040,276.000
5.060,258.000
5.080,270.000
5.100,247.000
5.120,233.000
5.140,254.000
5.160,204.000
5.180,227.000
5.200,277.000
5.220,240.000
5.240,239.000
5.260,236.000
5.280,269.000
5.300,261.000
5.320,246.000
5.340,212.000
5.360,216.000
5.380,255.000
5.400,259.000
5.420,217.000
5.440,230.000
5.460,229.000
5.480,210.000
5.500,219.000
5.520,222.000
5.540,244.000
5.560,227.000
5.580,231.000
5.600,222.000
5.620,236.000
5.640,240.000
5.660,218.000
5.680,212.000
5.700,206.000
5.720,255.000
5.740,259.000
5.760,227.000
5.780,236.000
5.800,203.000
5.820,204.000
5.840,195.000
5.860,190.000
5.880,179.000
5.900,214.000
5.920,200.000
5.940,226.000
5.960,218.000
5.980,195.000
6.000,171.000
6.020,155.000
6.040,186.000
6.060,176.000
6.080,195.000
6.100,187.000
6.120,182.000
6.140,193.000
6.160,167.000
6.180,166.000
6.200,178.000
6.220,195.000
6.240,183.000
6.260,188.000
6.280,189.000
6.300,178.000
6.320,173.000
6.340,162.000
6.360,178.000
6.380,151.000
6.400,156.000
6.420,175.000
6.440,144.000
6.460,162.000
6.480,176.000
6.500,180.000
6.520,183.000
6.540,188.000
6.560,165.000
6.580,162.000
6.600,164.000
6.620,157.000
6.640,150.000
6.660,175.000
6.680,180.000
6.700,171.000
6.720,146.000
6.740,145.000
6.760,160.000
6.780,140.000
6.800,148.000
6.820,157.000
6.840,150.000
6.860,167.000
6.880,167.000
6.900,171.000
6.920,166.000
6.940,188.000
6.960,165.000
6.980,149.000
7.000,143.000
7.020,158.000
7.040,161.000
7.060,146.000
7.080,157.000
7.100,164.000
7.120,153.000
7.140,141.000
7.160,147.000
7.180,148.000
7.200,170.000
7.220,146.000
7.240,114.000
7.260,118.000
7.280,149.000
7.300,150.000
7.320,159.000
7.340,145.000
7.360,147.000
7.380,148.000
7.400,140.000
7.420,149.000
7.440,128.000
7.460,144.000
7.480,135.000
7.500,136.000
7.520,155.000
7.540,156.000
7.560,149.000
7.580,132.000
7.600,135.000
7.620,148.000
7.640,144.000
