5.000,639.000
5.020,634.000
5.040,615.000
5.060,594.000
5.080,572.000
5.100,595.000
5.120,613.000
5.140,612.000
5.160,592.000
5.180,611.000
5.200,576.000
5.220,549.000
5.240,524.000
5.260,531.000
5.280,566.000
5.300,557.000
5.320,519.000
5.340,526.000
5.360,519.000
5.380,521.000
5.400,527.000
5.420,505.000
5.440,506.000
5.460,511.000
5.480,501.000
5.500,499.000
5.520,518.000
5.540,501.000
5.560,497.000
5.580,480.000
5.600,480.000
5.620,475.000
5.640,473.000
5.660,477.000
5.680,467.000
5.700,480.000
5.720,451.000
5.740,420.000
5.760,428.000
5.780,451.000
5.800,470.000
5.820,451.000
5.840,448.000
5.860,430.000
5.880,418.000
5.900,413.000
5.920,453.000
5.940,404.000
5.960,379.000
5.980,412.000
6.000,394.000
6.020,397.000
6.040,386.000
6.060,388.000
6.080,416.000
6.100,395.000
6.120,365.000
6.140,362.000
6.160,380.000
6.180,372.000
6.200,366.000
6.220,392.000
6.240,403.000
6.260,391.000
6.280,382.000
6.300,382.000
6.320,352.000
6.340,352.000
6.360,367.000
6.380,373.000
6.400,340.000
6.420,335.000
6.440,335.000
6.460,306.000
6.480,317.000
6.500,336.000
6.520,335.000
6.540,347.000
6.560,349.000
6.580,328.000
6.600,313.000
6.620,313.000
6.640,328.000
6.660,341.000
6.680,344.000
6.700,333.000
6.720,331.000
6.740,341.000
6.760,338.000
6.780,339.000
6.800,324.000
6.820,307.000
6.840,315.000
6.860,331.000
6.880,323.000
6.900,321.000
6.920,314.000
6.940,299.000
6.960,310.000
6.980,312.000
7.000,315.000
7.020,306.000
7.040,284.000
7.060,275.000
7.080,286.000
7.100,312.000
7.120,304.000
7.140,303.000
7.160,271.000
7.180,277.000
7.200,304.000
7.220,296.000
7.240,302.000
7.260,301.000
7.280,286.000
7.300,285.000
7.320,283.000
7.340,291.000
7.360,303.000
7.380,285.000
7.400,279.000
7.420,291.000
7.440,291.000
7.460,272.000
7.480,287.000
7.500,294.000
7.520,287.000
7.540,277.000
7.560,271.000
7.580,269.000
7.600,269.000
7.620,273.000
7.640,265.000
7.660,241.000
7.680,255.000
7.700,272.000
7.720,265.000
7.740,249.000
7.760,262.000
7.780,273.000
7.800,254.000
7.820,271.000
7.840,305.000
7.860,297.000
7.880,268.000
7.900,266.000
7.920,265.000
7.940,259.000
7.960,264.000
7.980,262.000
8.000,278.000
8.020,287.000
8.040,282.000
8.060,271.000
8.080,264.000
8.100,263.000
8.120,265.000
8.140,252.000
8.160,248.000
8.180,243.000
8.200,251.000
8.220,248.000
8.240,249.000
8.260,252.000
8.280,258.000
8.300,268.000
8.320,267.000
8.340,248.000
8.360,254.000
8.380,259.000
8.400,245.000
8.420,239.000
8.440,232.000
8.460,239.000
8.480,251.000
8.500,262.000
8.520,269.000
8.540,263.000
8.560,270.000
8.580,258.000
8.600,248.000
8.620,232.000
8.640,236.000
8.660,245.000
8.680,245.000
8.700,247.000
8.720,240.000
8.740,253.000
8.760,254.000
8.780,237.000
8.800,239.000
8.820,252.000
8.840,241.000
8.860,245.000
8.880,248.000
8.900,257.000
8.920,260.000
8.940,254.000
8.960,243.000
8.980,239.000
9.000,240.000
9.020,243.000
9.040,249.000
9.060,239.000
9.080,233.000
9.100,230.000
9.120,236.000
9.140,238.000
9.160,233.000
9.180,230.000
9.200,227.000
9.220,224.000
9.240,245.000
9.260,250.000
9.280,243.000
9.300,239.000
9.320,243.000
9.340,233.000
9.360,239.000
9.380,240.000
9.400,235.000
9.420,238.000
9.440,236.000
9.460,255.000
9.480,272.000
9.500,246.000
9.520,220.000
9.540,216.000
9.560,249.000
9.580,263.000
9.600,237.000
9.620,228.000
9.640,228.000
9.660,235.000
9.680,243.000
9.700,244.000
9.720,246.000
9.740,233.000
9.760,223.000
9.780,234.000
9.800,245.000
9.820,235.000
9.840,236.000
9.860,246.000
9.880,241.000
9.900,242.000
9.920,235.000
9.940,209.000
9.960,223.000
9.980,247.000
10.000,234.000
10.020,228.000
10.040,245.000
10.060,253.000
10.080,245.000
10.100,257.000
10.120,245.000
10.140,222.000
10.160,215.000
10.180,223.000
10.200,227.000
10.220,222.000
10.240,243.000
10.260,252.000
10.280,232.000
10.300,232.000
10.320,239.000
10.340,231.000
10.360,228.000
10.380,227.000
10.400,217.000
10.420,217.000
10.440,234.000
10.460,239.000
10.480,213.000
10.500,224.000
10.520,247.000
10.540,241.000
10.560,243.000
10.580,226.000
10.600,217.000
10.620,225.000
10.640,233.000
10.660,230.000
10.680,217.000
10.700,224.000
10.720,228.000
10.740,216.000
10.760,216.000
10.780,224.000
10.800,220.000
10.820,230.000
10.840,233.000
10.860,223.000
10.880,214.000
10.900,231.000
10.920,245.000
10.940,233.000
10.960,234.000
10.980,221.000
11.000,197.000
11.020,205.000
11.040,235.000
11.060,233.000
11.080,231.000
11.100,225.000
11.120,214.000
11.140,219.000
11.160,211.000
11.180,220.000
11.200,222.000
11.220,225.000
11.240,223.000
11.260,207.000
11.280,215.000
11.300,226.000
11.320,227.000
11.340,224.000
11.360,231.000
11.380,216.000
11.400,202.000
11.420,216.000
11.440,211.000
11.460,217.000
11.480,235.000
11.500,228.000
11.520,227.000
11.540,219.000
11.560,215.000
11.580,229.000
11.600,233.000
11.620,234.000
11.640,215.000
11.660,206.000
11.680,225.000
11.700,221.000
11.720,196.000
11.740,195.000
11.760,209.000
11.780,207.000
11.800,203.000
11.820,209.000
11.840,213.000
