5.000,545.000
5.020,539.000
5.040,539.000
5.060,509.000
5.080,505.000
5.100,500.000
5.120,476.000
5.140,470.000
5.160,496.000
5.180,505.000
5.200,470.000
5.220,447.000
5.240,444.000
5.260,470.000
5.280,476.000
5.300,449.000
5.320,435.000
5.340,488.000
5.360,502.000
5.380,463.000
5.400,441.000
5.420,443.000
5.440,458.000
5.460,431.000
5.480,406.000
5.500,401.000
5.520,389.000
5.540,374.000
5.560,385.000
5.580,408.000
5.600,415.000
5.620,424.000
5.640,417.000
5.660,394.000
5.680,385.000
5.700,377.000
5.720,375.000
5.740,350.000
5.760,358.000
5.780,388.000
5.800,380.000
5.820,359.000
5.840,360.000
5.860,359.000
5.880,360.000
5.900,367.000
5.920,363.000
5.940,347.000
5.960,342.000
5.980,339.000
6.000,321.000
6.020,330.000
6.040,328.000
6.060,324.000
6.080,329.000
6.100,352.000
6.120,346.000
6.140,319.000
6.160,305.000
6.180,326.000
6.200,312.000
6.220,306.000
6.240,317.000
6.260,336.000
6.280,332.000
6.300,316.000
6.320,310.000
6.340,318.000
6.360,302.000
6.380,285.000
6.400,287.000
6.420,311.000
6.440,310.000
6.460,299.000
6.480,278.000
6.500,266.000
6.520,258.000
6.540,266.000
6.560,280.000
6.580,291.000
6.600,276.000
6.620,265.000
6.640,293.000
6.660,283.000
6.680,284.000
6.700,291.000
6.720,285.000
6.740,281.000
6.760,280.000
6.780,281.000
6.800,258.000
6.820,256.000
6.840,257.000
6.860,245.000
6.880,258.000
6.900,260.000
6.920,266.000
6.940,268.000
6.960,250.000
6.980,238.000
7.000,233.000
7.020,231.000
7.040,230.000
7.060,229.000
7.080,236.000
7.100,254.000
7.120,256.000
7.140,258.000
7.160,258.000
7.180,248.000
7.200,245.000
7.220,239.000
7.240,233.000
7.260,243.000
7.280,250.000
7.300,230.000
7.320,228.000
7.340,238.000
7.360,223.000
7.380,228.000
7.400,218.000
7.420,238.000
7.440,237.000
7.460,222.000
7.480,209.000
7.500,214.000
7.520,236.000
7.540,233.000
7.560,222.000
7.580,243.000
7.600,227.000
7.620,213.000
7.640,199.000
7.660,211.000
7.680,247.000
7.700,245.000
7.720,221.000
7.740,227.000
7.760,209.000
7.780,193.000
7.800,194.000
7.820,204.000
7.840,212.000
7.860,203.000
7.880,211.000
7.900,199.000
7.920,206.000
7.940,221.000
7.960,214.000
7.980,200.000
8.000,193.000
8.020,205.000
8.040,210.000
8.060,220.000
8.080,208.000
8.100,202.000
8.120,194.000
8.140,202.000
8.160,218.000
8.180,207.000
8.200,206.000
8.220,220.000
8.240,220.000
8.260,200.000
8.280,194.000
8.300,199.000
8.320,200.000
8.340,203.000
8.360,222.000
8.380,203.000
8.400,192.000
8.420,196.000
8.440,198.000
8.460,183.000
8.480,176.000
8.500,191.000
8.520,205.000
8.540,207.000
8.560,203.000
8.580,198.000
8.600,202.000
8.620,193.000
8.640,197.000
8.660,222.000
8.680,213.000
8.700,192.000
8.720,197.000
8.740,195.000
8.760,196.000
8.780,190.000
8.800,180.000
8.820,200.000
8.840,201.000
8.860,182.000
8.880,187.000
8.900,204.000
8.920,204.000
8.940,192.000
8.960,182.000
8.980,175.000
9.000,181.000
